Material_ID,Formula,element_A,element_Aprime,element_B,element_Bprime,Formation_Energy_eV_atom,Energy_Above_Hull_eV,Band_Gap_eV,Total_Magnetization_uB,Volume_A3,Density_g_cm3,Space_Group_Symbol,Space_Group_Number,EN_A,EN_Aprime,EN_B,EN_Bprime,EN_O,EN_avg,Shannon_A,Shannon_Aprime,Shannon_B,Shannon_Bprime,Tolerance_Factor,Octahedral_Mismatch,Val_A,Val_Aprime,Val_B,Val_Bprime,Val_avg,Total_A_Charge,Group_B,Group_Bprime,Sum_Ox_B_Bprime,Ox_B,Ox_Bprime,d_electrons_B,d_electrons_Bprime,Total_d_electrons,Spin_Proxy_Distance,HS_moment_B,HS_moment_Bprime,Total_HS_FM,Total_HS_FiM,d_AO,d_BO,d_BprimeO,d_avg,E_GNN,M_net,M_abs
mp-1204162,Ba2YFeO5,Ba,Ba,Y,Fe,-2.9265065249999997,0.0,2.8876000000000004,20.0045356,626.7424128035217,5.292613144251313,P2_1/c,14,0.89,0.89,1.22,1.83,3.44,1.525,1.35,1.35,0.9,0.61,0.902340440029237,0.3841059602649007,2,2,3,8,5.5,4,3,8,8,2.75,5.25,0.25,2.75,3.0,2.0,0.25,2.75,3.0,2.5,2.75,2.3,2.01,2.155,-2.9078809226176756,20.0045356,20.0045356
mp-1204505,Na2InSiO5,Na,Na,In,Si,-2.1461200768805875,0.20301814222222347,0.4163953472654094,3.999958,418.4186392160936,4.26831662870551,Pnma,62,0.93,0.93,1.78,1.9,3.44,1.8399999999999999,1.02,1.02,0.8,0.4,0.8555992052357224,0.6666666666666666,1,1,3,4,3.5,2,13,4,10,7.25,2.75,5.75,1.25,7.0,2.0,4.25,1.25,5.5,3.0,2.42,2.2,1.7999999999999998,2.0,-2.1629044273450404,3.999958,5.5
mp-1204544,InTe2O5F,Te,Te,In,F,-1.7981799200000002,0.021412317222219812,3.251680709065605,0.0,526.2433118993418,5.9198098085069635,C222_1,20,2.1,2.1,1.78,3.98,3.44,2.88,2.21,2.21,0.8,1.33,1.0355600324882095,0.4976525821596245,2,2,3,4,3.5,4,13,4,8,6.25,1.75,6.75,2.25,9.0,4.0,3.25,2.25,5.5,1.0,3.61,2.2,2.73,2.465,-1.8043641675170246,0.0,5.5
mp-1205054,Ba2YCoO5,Ba,Ba,Y,Co,-2.808661915555556,0.0,0.7717999999999998,15.9995009,599.2920695123111,5.569266766002001,P2_1/c,14,0.89,0.89,1.22,1.88,3.44,1.5499999999999998,1.35,1.35,0.9,0.65,0.8940430566726463,0.3225806451612903,2,2,3,9,6.0,4,3,9,8,2.5,5.5,0.5,3.5,4.0,1.0,0.5,3.5,4.0,3.0,2.75,2.3,2.05,2.175,-2.8020366469274847,15.9995009,15.9995009
mp-1207444,ZnCdB2O5,B,B,Zn,Cd,-2.3002044981481484,0.02078836211111046,2.7413000000000003,0.0003537,405.8985071086997,4.572762587231407,P2_12_12_1,19,2.04,2.04,1.65,1.69,3.44,1.67,0.27,0.27,0.74,0.95,0.5259992537111511,0.24852071005917156,2,2,12,12,12.0,4,12,12,8,4.0,4.0,8.0,8.0,16.0,11.0,2.0,2.0,4.0,0.0,1.67,2.1399999999999997,2.3499999999999996,2.2449999999999997,-2.280693595605701,0.0003537,4.0
mp-1207853,VCo2BO5,Co,Co,V,B,-2.088319086851852,0.16873751555555572,1.5536000000000003,32.0000011,359.3699166051423,4.798424223484579,Pbam,55,1.88,1.88,1.63,2.04,3.44,1.835,0.65,0.65,0.79,0.27,0.7510719696541047,0.9811320754716981,2,2,5,4,4.5,4,5,4,8,4.25,3.75,0.75,0.25,1.0,4.0,0.75,0.25,1.0,0.5,2.05,2.19,1.67,1.93,-2.097902571608758,32.0000011,32.0000011
mp-1207866,VPN2O5,N,N,V,P,-0.6613265271825399,1.2844987949999975,0.9699,12.0006147,327.17790483559065,1.9278745739262244,P2_1,4,3.04,3.04,1.63,2.19,3.44,1.91,0.16,0.16,0.79,0.44,0.5474375080153916,0.5691056910569107,2,2,5,4,4.5,4,5,4,8,4.25,3.75,0.75,0.25,1.0,4.0,0.75,0.25,1.0,0.5,1.5599999999999998,2.19,1.8399999999999999,2.0149999999999997,-0.6650397067158162,12.0006147,12.0006147
mp-1207977,VFe2BO5,Fe,Fe,V,B,-2.217364028796297,0.0,1.6459999999999995,40.000606,374.89487694029293,4.49028479441799,Pbam,55,1.83,1.83,1.63,2.04,3.44,1.835,0.61,0.61,0.79,0.27,0.7364169068315857,0.9811320754716981,2,2,5,4,4.5,4,5,4,8,4.25,3.75,0.75,0.25,1.0,4.0,0.75,0.25,1.0,0.5,2.01,2.19,1.67,1.93,-2.2394907282764174,40.000606,40.000606
mp-1208668,SrFeBi2O5,Bi,Bi,Sr,Fe,-1.7520107755555567,0.21911612611110787,0.0,10.0586171,268.32837867364367,7.93883691587839,P4/mmm,123,1.9,1.9,0.95,1.83,3.44,1.3900000000000001,1.03,1.03,1.18,0.61,0.7487012977269326,0.6368715083798882,3,3,4,8,6.0,6,4,8,6,2.0,4.0,2.0,4.0,6.0,1.0,2.0,4.0,6.0,2.0,2.4299999999999997,2.58,2.01,2.295,-1.7759349080371702,10.0586171,10.0586171
mp-1208779,Sr2NdBeO5,Sr,Sr,Nd,Be,-3.1297079030555546,0.007751844675924602,0.0,3.9993675,478.5619715741874,5.669615283379504,Pnma,62,0.95,0.95,1.14,1.57,3.44,1.355,1.18,1.18,0.983,0.45,0.8619586560176199,0.7438939288206559,2,2,4,4,4.0,4,4,4,8,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.58,2.383,1.8499999999999999,2.1165,-3.1134573866076707,3.9993675,3.9993675
mp-1208778,Sr2SmBeO5,Sr,Sr,Sm,Be,-3.1440756719444445,0.01571883293981191,0.0,4.0001437,471.83973749450166,5.836513462810966,Pnma,62,0.95,0.95,1.17,1.57,3.44,1.37,1.18,1.18,0.958,0.45,0.8670796081089793,0.7215909090909092,2,2,4,4,4.0,4,4,4,8,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.58,2.3579999999999997,1.8499999999999999,2.1039999999999996,-3.116950871373028,4.0001437,4.0001437
mp-1208818,Sr2LaBeO5,Sr,Sr,La,Be,-3.154625205555556,0.009051647175926547,0.0,3.9889351,490.42405242284093,5.460205690610353,Pnma,62,0.95,0.95,1.1,1.57,3.44,1.335,1.18,1.18,1.032,0.45,0.8520950469226027,0.785425101214575,2,2,4,4,4.0,4,3,4,8,3.75,4.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.58,2.432,1.8499999999999999,2.141,-3.1560654079871626,3.9889351,3.9889351
mp-1208913,Sr2GdBeO5,Sr,Sr,Gd,Be,-3.147357455000001,0.021731306759257052,0.0,24.0019858,466.58610210047226,6.000314677852151,Pnma,62,0.95,0.95,1.2,1.57,3.44,1.385,1.18,1.18,0.938,0.45,0.8712203894275514,0.7031700288184437,2,2,4,4,4.0,4,4,4,8,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.58,2.338,1.8499999999999999,2.094,-3.1272867970421605,24.0019858,24.0019858
mp-1209112,Sr2EuBeO5,Sr,Sr,Eu,Be,-2.9504919308333353,0.09353037675926057,0.0,19.997425,482.0647647405754,5.734816566254938,Pnma,62,0.95,0.95,1.5,1.57,3.44,1.5350000000000001,1.18,1.18,1.17,0.45,0.8254911744168745,0.888888888888889,2,2,4,4,4.0,4,4,4,8,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.58,2.57,1.8499999999999999,2.21,-2.9432592103323825,19.997425,19.997425
mp-1210044,NdEu2BeO5,Eu,Eu,Nd,Be,-3.39077013638889,0.0002694681944426236,0.0,51.9995887,457.77271749881174,7.794322244412063,Pnma,62,1.5,1.5,1.14,1.57,3.44,1.355,1.17,1.17,0.983,0.45,0.8586177309942957,0.7438939288206559,3,3,4,4,4.0,6,4,4,6,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,2.57,2.383,1.8499999999999999,2.1165,-3.4036725314809924,51.9995887,51.9995887
mp-1210331,Na2PrSiO5,Na,Na,Pr,Si,-2.8048343588250315,0.026304688541667787,0.5707000000000002,4.0013589,477.01033219894884,4.107321447257524,Pnma,62,0.93,0.93,1.13,1.9,3.44,1.515,1.02,1.02,0.99,0.4,0.8168011505830287,0.8489208633093523,1,1,4,4,4.0,2,4,4,10,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.42,2.3899999999999997,1.7999999999999998,2.0949999999999998,-2.7976064467148634,4.0013589,4.0013589
mp-1210684,Mg2TiBO5,Mg,Mg,Ti,B,-3.0869348422222234,0.04167837269445318,0.0,4.0028653,357.32812534660593,3.481327524622026,Pbam,55,1.31,1.31,1.54,2.04,3.44,1.79,0.72,0.72,0.86,0.27,0.7628836519671658,1.0442477876106195,2,2,4,4,4.0,4,4,4,8,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.12,2.26,1.67,1.9649999999999999,-3.056174110892904,4.0028653,4.0028653
mp-1210692,Mg2FeBO5,Mg,Mg,Fe,B,-2.6778405357407404,0.0,2.0856999999999997,20.0042235,354.45421654266875,3.6590546827420125,Pbam,55,1.31,1.31,1.83,2.04,3.44,1.935,0.72,0.72,0.61,0.27,0.814709987019283,0.7727272727272727,2,2,8,4,6.0,4,8,4,8,5.0,3.0,3.0,1.0,4.0,1.0,3.0,1.0,4.0,2.0,2.12,2.01,1.67,1.8399999999999999,-2.6785570565229393,20.0042235,20.0042235
mp-1213128,MnAl2SiO5,Al,Al,Mn,Si,-2.5442214661590032,0.4574406346743327,0.3445999999999998,39.9994602,1067.3268112779465,2.7006519702992633,Ccce,68,1.61,1.61,1.55,1.9,3.44,1.725,0.535,0.535,0.67,0.4,0.7071067811865475,0.5046728971962617,2,2,7,4,5.5,4,7,4,8,4.75,3.25,2.25,0.75,3.0,2.0,2.25,0.75,3.0,1.5,1.935,2.07,1.7999999999999998,1.9349999999999998,-2.512928593042723,39.9994602,39.9994602
mp-1213761,CrNi2BO5,Ni,Ni,Cr,B,-2.0418554501851864,0.0,2.7366,27.9982336,345.571928112693,5.001067733563826,Pbam,55,1.91,1.91,1.66,2.04,3.44,1.85,0.69,0.69,0.73,0.27,0.7778174593052022,0.9199999999999999,2,2,6,4,5.0,4,6,4,8,4.5,3.5,1.5,0.5,2.0,3.0,1.5,0.5,2.0,1.0,2.09,2.13,1.67,1.9,-2.0942503522669815,27.9982336,27.9982336
mp-1214104,Ca2PrBeO5,Ca,Ca,Pr,Be,-3.153950414351851,0.04124802298611119,0.0,3.9994432,444.0952807491718,4.637635877400641,Pnma,62,1.0,1.0,1.13,1.57,3.44,1.35,1.0,1.0,0.99,0.45,0.8004982428526951,0.7500000000000001,2,2,4,4,4.0,4,4,4,8,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.4,2.3899999999999997,1.8499999999999999,2.1199999999999997,-3.1375123642643468,3.9994432,3.9994432
mp-1214119,Ca2LaBeO5,Ca,Ca,La,Be,-3.183271189444445,0.05266573402777652,0.0,3.9905141,449.6556245224048,4.550712373959577,Pnma,62,1.0,1.0,1.1,1.57,3.44,1.335,1.0,1.0,1.032,0.45,0.7926465552768397,0.785425101214575,2,2,4,4,4.0,4,3,4,8,3.75,4.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.4,2.432,1.8499999999999999,2.141,-3.1815302480796817,3.9905141,3.9905141
mp-1214112,Ca2YBeO5,Ca,Ca,Y,Be,-3.2182876000000005,0.03930015770833162,0.0,3.9997762,418.31902090061357,4.097705433235058,Pnma,62,1.0,1.0,1.22,1.57,3.44,1.395,1.0,1.0,0.9,0.45,0.8178584457097415,0.6666666666666666,2,2,3,4,3.5,4,3,4,8,3.75,4.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.4,2.3,1.8499999999999999,2.0749999999999997,-3.2242677470093177,3.9997762,3.9997762
mp-1214133,Ca2EuBeO5,Ca,Ca,Eu,Be,-2.99832748388889,0.11795489444444396,0.0,20.0019849,441.93996742984154,4.82642523583002,Pnma,62,1.0,1.0,1.5,1.57,3.44,1.5350000000000001,1.0,1.0,1.17,0.45,0.767898766899418,0.888888888888889,2,2,4,4,4.0,4,4,4,8,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.4,2.57,1.8499999999999999,2.21,-2.99649226835818,20.0019849,20.0019849
mp-1214173,Ca2CrFeO5,Ca,Ca,Cr,Fe,-2.6102839225000007,0.04330046416666633,1.7324000000000002,32.0014016,459.3022635981477,3.8755713486263605,Pnma,62,1.0,1.0,1.66,1.83,3.44,1.745,1.0,1.0,0.73,0.61,0.8198339492017942,0.17910447761194032,2,2,6,8,7.0,4,6,8,8,3.5,4.5,2.5,3.5,6.0,1.0,2.5,3.5,6.0,1.0,2.4,2.13,2.01,2.07,-2.6500353007920188,32.0014016,32.0014016
mp-1214594,Ba2YCuO5,Ba,Ba,Y,Cu,-2.5151641094444446,0.1789616834722194,0.0,0.1380029,291.36714213463006,5.780089602530345,P4/mmm,123,0.89,0.89,1.22,1.9,3.44,1.56,1.35,1.35,0.9,0.77,0.8700419007888168,0.15568862275449102,2,2,3,11,7.0,4,3,11,8,2.0,6.0,1.0,5.0,6.0,1.0,1.0,5.0,6.0,4.0,2.75,2.3,2.17,2.235,-2.519557547201195,0.1380029,6.0
mp-1214737,BaEu2CuO5,Eu,Eu,Ba,Cu,-2.6292506275000025,0.17005171583334366,0.0,51.9990102,541.6586499613179,7.171157898027673,Pnma,62,1.5,1.5,0.89,1.9,3.44,1.395,1.17,1.17,1.35,0.77,0.7387253770932629,0.5471698113207547,3,3,4,11,7.5,6,4,11,6,1.25,4.75,2.75,6.25,9.0,4.0,2.75,3.75,6.5,1.0,2.57,2.75,2.17,2.46,-2.6221083760697677,51.9990102,51.9990102
mp-1214877,AlNi2BO5,Ni,Ni,Al,B,-2.3201892974074068,0.0,3.621100000000001,16.0002535,328.2037210378175,4.759476791987507,Pbam,55,1.91,1.91,1.61,2.04,3.44,1.8250000000000002,0.69,0.69,0.535,0.27,0.8198908031511146,0.6583850931677019,2,2,3,4,3.5,4,13,4,8,6.25,1.75,6.75,2.25,9.0,4.0,3.25,2.25,5.5,1.0,2.09,1.935,1.67,1.8025,-2.2906314165125763,16.0002535,16.0002535
mp-1215154,Al2FeSiO5,Al,Al,Fe,Si,-2.420527922916667,0.5811341779166783,0.0,33.5128081,1062.45296540967,2.724380865561364,Ccce,68,1.61,1.61,1.83,1.9,3.44,1.865,0.535,0.535,0.61,0.4,0.7182423210477531,0.41584158415841577,2,2,8,4,6.0,4,8,4,8,5.0,3.0,3.0,1.0,4.0,1.0,3.0,1.0,4.0,2.0,1.935,2.01,1.7999999999999998,1.9049999999999998,-2.43089332728214,33.5128081,33.5128081
mp-1218081,SrSm2BeO5,Sm,Sm,Sr,Be,-3.4956969361111114,0.027713006620368574,3.8531,0.0020422,451.32280103990956,7.025188750948219,Pna2_1,33,1.17,1.17,0.95,1.57,3.44,1.26,0.958,0.958,1.18,0.45,0.7527574672857241,0.8957055214723927,3,3,4,4,4.0,6,4,4,6,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,2.3579999999999997,2.58,1.8499999999999999,2.215,-3.5118668081689752,0.0020422,2.0
mp-1218200,SrNd2BeO5,Nd,Nd,Sr,Be,-3.4701620108333335,0.008578417592589815,3.8353,4.13e-05,464.8638781769927,6.645718425871217,Pna2_1,33,1.14,1.14,0.95,1.57,3.44,1.26,0.983,0.983,1.18,0.45,0.760738356463902,0.8957055214723927,3,3,4,4,4.0,6,4,4,6,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,2.383,2.58,1.8499999999999999,2.215,-3.480197151705024,4.13e-05,2.0
mp-1218277,SrLa2BeO5,La,La,Sr,Be,-3.523112109722223,0.008062528703701943,3.8244000000000007,0.0005107,488.0588172256339,6.1846281671981815,Pna2_1,33,1.1,1.1,0.95,1.57,3.44,1.26,1.032,1.032,1.18,0.45,0.7763808992531303,0.8957055214723927,3,3,4,4,4.0,6,4,4,6,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,2.432,2.58,1.8499999999999999,2.215,-3.5048040673681817,0.0005107,2.0
mp-1218318,SrEu2BeO5,Eu,Eu,Sr,Be,-3.0905137738888917,0.2013517742592672,0.0,48.0010467,464.351574316251,6.873963778295489,Pna2_1,33,1.5,1.5,0.95,1.57,3.44,1.26,1.17,1.17,1.18,0.45,0.8204354075166713,0.8957055214723927,3,3,4,4,4.0,6,4,4,6,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,2.57,2.58,1.8499999999999999,2.215,-3.083938751695698,48.0010467,48.0010467
mp-1218337,SrGd2BeO5,Gd,Gd,Sr,Be,-3.4900665944444444,0.051931862037037035,2.2258999999999998,55.9930973,449.42059781231865,7.258583149660588,Pna2_1,33,1.2,1.2,0.95,1.57,3.44,1.26,0.938,0.938,1.18,0.45,0.746372755943182,0.8957055214723927,3,3,4,4,4.0,6,4,4,6,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,2.338,2.58,1.8499999999999999,2.215,-3.5006617985197854,55.9930973,55.9930973
mp-1218718,Sr2PrGaO5,Sr,Sr,Pr,Ga,-3.068383713796296,0.03175739798611055,3.4958,0.0008188,268.0910913641109,5.771108840914721,Fmmm,69,0.95,0.95,1.13,1.81,3.44,1.47,1.18,1.18,0.99,0.62,0.8273630364903821,0.4596273291925466,2,2,4,3,3.5,4,4,13,8,1.75,6.25,2.25,6.75,9.0,4.0,2.25,3.25,5.5,1.0,2.58,2.3899999999999997,2.02,2.205,-3.058118365134029,0.0008188,5.5
mp-1218758,Sr2LaGaO5,Sr,Sr,La,Ga,-3.110187525277778,0.030692072638887957,3.5963999999999996,0.0003778,270.99977773316874,5.684630017788107,Fmmm,69,0.95,0.95,1.1,1.81,3.44,1.455,1.18,1.18,1.032,0.62,0.8195577248253786,0.49878934624697335,2,2,4,3,3.5,4,3,13,8,1.5,6.5,1.5,6.5,8.0,3.0,1.5,3.5,5.0,2.0,2.58,2.432,2.02,2.226,-3.108245974290817,0.0003778,5.0
mp-1218775,Sr2MnGaO5,Sr,Sr,Mn,Ga,-2.654308990325671,0.021642825833333212,0.5765999999999998,1e-07,502.6643401979891,5.019934739594657,C2/m,12,0.95,0.95,1.55,1.81,3.44,1.6800000000000002,1.18,1.18,0.67,0.62,0.892095596802588,0.07751937984496131,2,2,7,3,5.0,4,7,13,8,2.5,5.5,4.5,7.5,12.0,7.0,4.5,2.5,7.0,2.0,2.58,2.07,2.02,2.045,-2.6349360905150134,1e-07,7.0
mp-1218806,Sr2GdGaO5,Sr,Sr,Gd,Ga,-3.087806906944446,0.05848459999999811,2.3392999999999997,13.9996887,260.2788433810135,6.152851565055969,Fmmm,69,0.95,0.95,1.2,1.81,3.44,1.505,1.18,1.18,0.938,0.62,0.8372351975499278,0.40821566110397944,2,2,4,3,3.5,4,4,13,8,1.75,6.25,2.25,6.75,9.0,4.0,2.25,3.25,5.5,1.0,2.58,2.338,2.02,2.1790000000000003,-3.1018479688219927,13.9996887,13.9996887
mp-1218832,Sr2EuFeO5,Sr,Sr,Eu,Fe,-2.699153078333334,0.13638034777777186,0.0,21.999088,268.87445405354936,5.719442380003821,Fmmm,69,0.95,0.95,1.5,1.83,3.44,1.665,1.18,1.18,1.17,0.61,0.7966530547865907,0.6292134831460674,2,2,4,8,6.0,4,4,8,8,3.0,5.0,1.0,3.0,4.0,1.0,1.0,3.0,4.0,2.0,2.58,2.57,2.01,2.29,-2.705706321265289,21.999088,21.999088
mp-1218825,Sr2CuCO5,Sr,Sr,Cu,C,-2.3149939822222234,0.10784658194442631,0.0,0.0180191,122.25163285105997,4.493157676444393,Pmm2,25,0.95,0.95,1.9,2.55,3.44,2.2249999999999996,1.18,1.18,0.77,0.16,0.9781959761186556,1.3118279569892473,2,2,11,4,7.5,4,11,4,8,5.75,2.25,5.25,1.75,7.0,2.0,4.75,1.75,6.5,3.0,2.58,2.17,1.5599999999999998,1.8649999999999998,-2.3228361452848665,0.0180191,6.5
mp-1219550,SbHC2O5,C,C,Sb,H,-1.529600656805556,0.054688601805550796,2.7119,0.0,445.6017035396674,3.380485979976516,P2_12_12_1,19,2.55,2.55,2.05,2.2,3.44,2.125,0.16,0.16,0.76,-28.0,-0.09026895078977201,287600.0,2,2,5,4,4.5,4,15,4,8,6.75,1.25,8.25,2.75,11.0,6.0,1.75,2.75,4.5,1.0,1.5599999999999998,2.16,-26.6,-12.22,-1.5588709557681983,0.0,4.5
mp-1220571,NbBi2O5F,Bi,Bi,Nb,F,-2.396311910833335,0.02783714194444986,2.1849,0.0007938,508.5869974668016,7.9648174343440905,P2_12_12_1,19,1.9,1.9,1.6,3.98,3.44,2.79,1.03,1.03,0.72,1.33,0.7085647333127053,0.5951219512195124,3,3,5,4,4.5,6,5,4,6,3.25,2.75,1.75,1.25,3.0,2.0,1.75,1.25,3.0,0.5,2.4299999999999997,2.12,2.73,2.425,-2.390389505292043,0.0007938,3.0
mp-1220624,Nd2EuBeO5,Nd,Nd,Eu,Be,-3.472573916944446,0.011903127777774358,0.3672000000000004,28.0072779,462.7903905010555,7.5989852345845685,Pna2_1,33,1.14,1.14,1.5,1.57,3.44,1.5350000000000001,0.983,0.983,1.17,0.45,0.7624594839672139,0.888888888888889,3,3,4,4,4.0,6,4,4,6,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,2.383,2.57,1.8499999999999999,2.21,-3.467352811500848,28.0072779,28.0072779
mp-1221788,MnCoB2O5,B,B,Mn,Co,-2.336669708473819,0.11982056374074368,2.5983,3.9998477,187.8362358957225,3.8100205829251927,P-1,2,2.04,2.04,1.55,1.88,3.44,1.7149999999999999,0.27,0.27,0.67,0.65,0.5732370507677351,0.030303030303030328,2,2,7,9,8.0,4,7,9,8,3.5,4.5,3.5,4.5,8.0,3.0,3.5,4.5,8.0,1.0,1.67,2.07,2.05,2.0599999999999996,-2.3365674393409694,3.9998477,8.0
mp-1223221,KSrBi2O5,Bi,Bi,K,Sr,-1.9053697380277788,0.11593705166666357,0.0,0.0010558,154.41140538907734,6.717761986926079,P4/mmm,123,1.9,1.9,0.82,0.95,3.44,0.885,1.03,1.03,1.38,1.18,0.6411453277176531,0.15625,3,3,4,4,4.0,6,4,4,6,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,2.4299999999999997,2.78,2.58,2.6799999999999997,-1.9100614806952816,0.0010558,2.0
mp-1224117,HgH2SO5,H,H,Hg,S,-1.3915877397222236,0.016074099804532338,1.9527116265035538,0.0034946,408.5366753348588,5.115999027954549,Pna2_1,33,2.2,2.2,1.9,2.58,3.44,2.24,-28.0,-28.0,1.19,1.84,-6.452500987842938,0.4290429042904291,2,2,12,4,8.0,4,12,4,8,6.0,2.0,6.0,2.0,8.0,3.0,4.0,2.0,6.0,2.0,-26.6,2.59,3.24,2.915,-1.419895154563232,0.0034946,6.0
mp-1225359,FeCu2BO5,Cu,Cu,Fe,B,-1.6289711071296304,0.051361273888884895,0.05146040543877106,16.0058694,365.5224976080422,4.974405355578901,P2_1/c,14,1.9,1.9,1.83,2.04,3.44,1.935,0.77,0.77,0.61,0.27,0.8339248452037,0.7727272727272727,2,2,8,4,6.0,4,8,4,8,5.0,3.0,3.0,1.0,4.0,1.0,3.0,1.0,4.0,2.0,2.17,2.01,1.67,1.8399999999999999,-1.6373840135849376,16.0058694,16.0058694
mp-1227164,CaPr2BeO5,Pr,Pr,Ca,Be,-3.481037730648148,0.014973629027778657,3.836267082210691,0.0,456.1106385258604,5.983808025898618,Pna2_1,33,1.13,1.13,1.0,1.57,3.44,1.2850000000000001,0.99,0.99,1.0,0.45,0.7952871562521638,0.7586206896551725,3,3,4,4,4.0,6,4,4,6,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,2.3899999999999997,2.4,1.8499999999999999,2.125,-3.4878920209786832,0.0,2.0
mp-1227167,CaNd2BeO5,Nd,Nd,Ca,Be,-3.5088040702777783,0.016250051666665044,3.9495000000000005,0.0009845,448.41750698673775,6.185247016117159,Pna2_1,33,1.14,1.14,1.0,1.57,3.44,1.2850000000000001,0.983,0.983,1.0,0.45,0.7929578633259023,0.7586206896551725,3,3,4,4,4.0,6,4,4,6,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,2.383,2.4,1.8499999999999999,2.125,-3.5248496156622107,0.0009845,2.0
mp-1227185,CaY2BeO5,Y,Y,Ca,Be,-3.567416348333334,0.05337365208333189,4.0155,0.0,412.7937557788923,4.938229579633845,Pna2_1,33,1.22,1.22,1.0,1.57,3.44,1.2850000000000001,0.9,0.9,1.0,0.45,0.7653391043430866,0.7586206896551725,3,3,4,4,4.0,6,4,4,6,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,2.3,2.4,1.8499999999999999,2.125,-3.570642062566654,0.0,2.0
mp-1227216,CaLa2BeO5,La,La,Ca,Be,-3.54466113638889,0.0328271955555568,3.939000000000001,0.0008578,466.79110303580904,5.789915225520858,Pna2_1,33,1.1,1.1,1.0,1.57,3.44,1.2850000000000001,1.032,1.032,1.0,0.45,0.8092629138097334,0.7586206896551725,3,3,4,4,4.0,6,4,4,6,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,2.432,2.4,1.8499999999999999,2.125,-3.536580119252599,0.0008578,2.0
mp-1227214,CaGd2BeO5,Gd,Gd,Ca,Be,-3.5490802144444444,0.03923193555555571,2.5808000000000004,56.000976,425.06474636737636,6.931591974898812,Pna2_1,33,1.2,1.2,1.0,1.57,3.44,1.2850000000000001,0.938,0.938,1.0,0.45,0.7779838373713638,0.7586206896551725,3,3,4,4,4.0,6,4,4,6,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,2.338,2.4,1.8499999999999999,2.125,-3.511356496420234,56.000976,56.000976
mp-1227430,Ca2CuCO5,Ca,Ca,Cu,C,-2.29217682,0.15311895074074044,0.0,6.63e-05,112.40752812508778,3.4820191521145665,Pmm2,25,1.0,1.0,1.9,2.55,3.44,2.2249999999999996,1.0,1.0,0.77,0.16,0.9099497452266563,1.3118279569892473,2,2,11,4,7.5,4,11,4,8,5.75,2.25,5.25,1.75,7.0,2.0,4.75,1.75,6.5,3.0,2.4,2.17,1.5599999999999998,1.8649999999999998,-2.2886852637433632,6.63e-05,6.5
mp-1227552,Ca2AlFeO5,Ca,Ca,Al,Fe,-2.904706467222223,0.040506828035712594,1.7716999999999996,20.0055188,435.11741754174795,3.7091322987983393,Pnma,62,1.0,1.0,1.61,1.83,3.44,1.7200000000000002,1.0,1.0,0.535,0.61,0.8603580607592973,0.131004366812227,2,2,3,8,5.5,4,13,8,8,5.25,2.75,7.75,5.25,13.0,8.0,2.25,4.75,7.0,2.5,2.4,1.935,2.01,1.9725,-2.8995554594077677,20.0055188,20.0055188
mp-1227637,CaEu2BeO5,Eu,Eu,Ca,Be,-3.1280853208333355,0.21009392083333012,0.0,48.0016794,442.7301543059611,6.496405272179335,Pna2_1,33,1.5,1.5,1.0,1.57,3.44,1.2850000000000001,1.17,1.17,1.0,0.45,0.8551832600703185,0.7586206896551725,3,3,4,4,4.0,6,4,4,6,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,2.57,2.4,1.8499999999999999,2.125,-3.129574239148659,48.0016794,48.0016794
